x,y
52.21054966,0.128450742
52.19237874,0.140427941
52.18719537,0.183036625
52.22953291,0.132511605
52.2134733,0.143915973
52.19601646,0.169723305
52.19942054,0.162650553
52.18459214,0.181590736
52.19486735,0.174623808
52.20122877,0.166149382
52.20243165,0.108394709
52.23412406,0.169056563
52.22781181,0.151729641
52.18509547,0.122467253
52.20900038,0.096903076
52.20474629,0.148662678
52.16708165,0.108466014
52.21135606,0.105427098
52.21102765,0.142691155
52.22972281,0.152331487
52.21304427,0.076244152
52.19323887,0.132530193
52.2180454,0.143181061
52.19921267,0.170537872
52.21424104,0.122577145
52.21331395,0.084381474
52.1802458,0.172113316
52.17253471,0.160297407
52.20802275,0.111870258
52.20769102,0.099420672
